;GeoId;Attr1;Attr2;Attr3;Attr4;Attr5;Attr6;Attr7;Attr8;Attr9;Attr10;Attr11;Attr12;Attr13;Attr14;Attr15;Attr16;Attr17;Attr18;Attr19;Attr20;Attr21;Attr22;Attr23;Attr24;Attr25;Attr26;Attr27;Attr28;Attr29;Attr30;Attr31;Attr32;Attr33;Attr34;Attr35;Attr36;Attr37;Attr38;Attr39;Attr40;Attr41;Attr42;Attr43;Attr44;Attr45;Attr46;Attr47;Attr48;Attr49;Attr50;Attr51;Attr52;Attr53;Attr54;Attr55;Attr56;Attr57;Attr58;Attr59;Attr60;Attr61;Attr62;Attr63;Attr64;Attr65;Attr66;Attr67;Attr68;Attr69;Attr70;Attr71;Attr72;Attr73;Attr74;Attr75;Attr76;Attr77;Attr78;Attr79
857;6c24e49d6f648548ca19acf9696f44af;0;1;1;4;1;0;1;3;4;0;1;0;5;5;2;2;3;3;0;2;5;0;9;4;7;9;3;1;2;1;1;5;1;3;9;4;9;9;6;9;9;7;2;8;1;7;9;9;9;1;9;9;9;9;8;8;9;7;5;8;9;9;5;3;9;9;1;9;9;8;2;3;0;0;1;1;5;9;1
858;73c535816c2eeb043ea3e7892c8b184f;0;1;1;5;1;0;2;2;4;0;1;0;4;6;2;1;2;3;0;4;4;0;7;1;1;1;5;0;0;1;1;4;1;4;9;5;4;8;1;8;9;9;2;6;1;9;3;9;9;1;8;8;8;9;9;8;9;9;9;5;6;7;9;1;9;9;1;7;8;3;7;3;0;0;1;0;5;8;1
859;dc72669b0b14f80090558c928200aff2;1;2;1;5;1;0;1;2;6;0;2;2;4;4;3;1;1;3;0;3;5;0;8;4;8;8;6;0;0;0;2;9;1;5;9;9;5;4;7;9;9;6;6;5;1;3;8;8;8;9;5;4;6;7;8;9;8;6;7;8;8;9;8;6;6;9;1;9;5;4;6;1;0;0;0;1;5;6;2
860;8477e386e1f2864cd4c84c1ba01e3482;0;1;1;5;1;0;1;2;7;0;1;0;3;6;2;1;1;3;0;3;3;0;3;2;1;3;3;0;0;1;1;4;1;2;8;6;9;4;4;5;5;8;1;1;3;8;3;7;4;5;3;3;5;9;9;8;8;9;8;1;4;1;3;8;7;8;2;7;9;1;9;2;0;0;1;0;3;8;1
861;cdfb2f4d97924644fe30150d9846eec6;1;2;1;3;1;1;2;2;6;0;2;0;4;1;1;2;1;3;0;3;4;0;8;8;8;6;7;1;4;0;2;2;1;5;8;7;5;2;9;8;2;2;7;5;7;3;8;3;1;9;5;3;5;7;9;8;6;6;8;5;8;8;9;9;3;4;5;3;5;8;7;2;0;0;0;0;3;4;5
862;e446067ec6e82b8972d744bad21548e4;0;1;1;2;0;0;2;1;4;0;1;4;4;6;2;2;1;3;0;4;2;0;4;3;2;5;1;0;0;1;1;2;1;2;8;6;6;9;2;5;8;8;1;4;4;8;5;8;7;6;9;9;9;9;9;6;9;9;1;5;6;5;1;2;8;8;1;4;8;3;7;3;0;0;0;0;4;8;1
863;8f94cd99743589d83ba98db1e979e1fb;0;2;1;1;0;0;2;3;7;0;1;2;4;3;3;1;1;3;0;5;5;0;7;7;5;7;9;0;0;0;5;8;1;4;5;9;3;5;8;8;4;1;8;4;4;2;6;6;1;9;4;3;4;4;6;5;3;3;9;9;8;7;9;9;3;4;3;7;8;7;3;1;0;0;0;0;4;6;3
864;350b8bc8bd35efc6c146b40421ce8b7d;0;1;1;3;1;0;2;1;7;0;1;2;1;3;1;2;1;3;0;2;2;0;5;7;5;6;4;0;0;1;1;2;1;3;8;6;7;2;8;5;2;3;7;3;6;4;5;2;1;8;2;2;2;6;4;5;3;6;8;5;5;5;3;9;2;8;1;5;9;3;7;2;0;0;0;0;2;6;4
865;7adc5158bcb90c96bce61e73a0338507;0;1;1;1;0;0;2;2;6;0;1;4;3;3;2;2;2;3;0;3;4;0;7;4;6;6;2;0;0;1;1;1;1;3;7;5;5;7;8;6;4;4;5;3;5;7;2;6;2;7;6;7;5;8;4;6;2;8;3;9;7;7;6;7;5;8;3;5;8;8;4;3;0;0;0;0;2;5;3
866;73787630db772e8231873f05c8d1cfca;0;3;2;2;1;0;1;3;7;0;1;1;5;3;1;2;1;3;0;4;4;0;9;8;8;9;8;0;0;0;4;5;1;2;9;7;5;5;9;5;2;5;6;5;8;5;9;7;1;9;8;4;8;8;6;5;6;8;7;7;5;7;3;9;6;7;7;5;5;8;2;3;1;1;0;1;4;1;3
867;8edfa07e05c4108aa4f42b8c1560761b;0;3;2;4;1;0;2;2;7;0;1;2;5;6;2;2;3;3;0;5;5;0;5;7;5;6;5;0;0;0;2;6;1;2;6;6;5;9;8;4;2;1;7;3;7;3;5;9;1;8;9;9;9;9;9;4;9;9;7;4;5;3;7;9;2;7;6;4;7;3;7;4;0;0;1;0;1;4;3
868;be1a3104810e8d941acb500d147ba226;1;2;1;4;0;0;2;1;4;0;2;5;5;5;1;4;3;3;1;5;3;0;9;8;7;9;6;0;0;1;1;3;1;3;9;2;9;9;6;6;8;4;5;8;9;4;9;7;8;9;9;9;9;8;8;4;9;8;5;8;7;7;2;7;8;7;7;6;9;9;1;9;1;0;1;1;3;9;1
869;46cd95d32a5f4a7a0b49d5dfa7d72e7e;0;1;1;5;1;0;2;2;7;0;1;0;4;4;2;2;1;3;0;2;5;0;8;5;9;9;7;0;0;1;2;8;1;5;9;8;5;4;9;9;6;3;4;5;2;4;8;7;6;9;5;4;6;5;6;7;6;5;9;9;7;9;8;7;3;9;1;8;7;6;4;1;0;0;0;1;4;7;2
870;003febebe2e5825f0e95219de077fc4f;2;1;2;3;1;0;2;2;6;0;2;0;2;5;3;3;1;3;0;5;4;0;8;6;6;8;9;0;0;0;2;3;1;3;8;8;9;1;9;8;4;2;3;3;4;7;9;6;2;9;1;2;1;7;8;9;5;6;8;5;7;7;9;8;6;9;3;9;9;1;9;3;0;0;1;0;3;7;1
871;b10db9eef8d0e629481e1ed7d23059d2;0;1;1;4;1;0;2;3;6;0;1;0;2;5;3;2;1;3;1;5;3;0;9;8;7;9;9;0;0;1;2;9;1;5;8;6;9;2;9;9;8;1;5;3;3;3;7;4;2;6;8;2;8;7;9;9;9;8;8;5;6;9;3;9;4;9;2;9;8;1;9;2;1;0;1;1;3;9;1
872;ee371713a18a4ef1c9dfb36a3f2187ea;0;1;1;2;1;1;2;2;7;0;1;2;3;3;3;1;1;3;1;1;5;0;9;9;7;9;8;0;0;0;5;9;1;3;8;9;3;3;9;9;6;6;9;9;4;2;9;4;1;9;5;4;5;4;6;5;4;3;7;7;6;8;8;9;1;3;4;7;6;8;5;1;0;0;0;0;3;7;3
873;31ae395275b20438797cd9f4a7518c4c;0;1;1;5;1;0;1;2;6;0;1;0;3;2;3;1;1;3;0;3;4;0;9;6;7;9;9;0;0;0;2;8;1;2;8;9;8;3;9;7;3;6;9;7;4;3;8;5;4;8;4;3;4;4;4;4;3;3;3;8;6;8;6;9;8;2;5;6;5;8;6;1;0;0;0;0;3;5;4
874;6a0fafd181a99c0e402d769af7fc04cd;0;1;1;5;1;0;1;3;6;0;1;2;4;4;3;1;1;3;0;4;5;0;7;6;9;7;5;0;0;0;2;8;1;5;9;9;3;4;6;9;7;3;4;5;2;4;7;9;5;9;4;3;5;7;8;9;7;7;1;8;8;7;4;8;5;9;3;9;7;3;7;2;0;0;0;1;5;4;2
875;225602c5d5fd7cb59cf5da639aac1331;0;1;1;4;1;0;1;3;6;0;1;0;2;4;3;3;1;3;1;3;2;0;5;5;6;6;8;0;0;1;1;6;1;3;8;5;9;1;3;8;9;2;6;4;4;4;5;9;6;9;1;1;2;7;8;9;6;7;4;5;6;9;7;8;5;9;3;8;8;1;9;2;1;0;1;0;3;8;2
876;ebe67e71d39555ad161560f8fda630c7;0;1;1;3;1;0;2;3;7;0;1;2;3;4;3;1;1;3;0;2;5;0;6;6;7;7;3;0;0;1;2;8;1;3;9;9;6;3;8;8;7;6;7;2;1;5;6;7;4;9;3;3;4;5;5;7;5;6;9;8;6;7;9;9;3;9;5;9;8;2;8;1;0;0;1;0;5;6;2
877;6e2c0e6f6ab10001b6987534e7c48f4d;0;2;1;5;1;0;1;3;7;0;1;1;5;2;2;2;3;3;0;3;5;0;9;5;8;9;1;0;0;0;2;5;1;3;9;7;6;9;3;9;9;7;8;7;2;4;9;8;7;9;8;9;8;7;7;6;7;7;1;9;7;8;1;9;4;8;1;3;7;9;1;2;0;1;0;0;3;5;4
878;73256ab682f0a9b242225b8d3d3c1524;0;1;1;5;1;0;1;3;7;0;1;0;4;5;3;1;1;3;0;4;3;0;6;6;3;7;9;0;0;0;2;9;1;4;7;8;5;5;9;9;5;2;4;4;3;4;8;9;2;8;4;4;4;8;8;9;7;8;4;8;8;4;7;9;2;9;3;9;7;5;6;1;0;0;0;1;5;2;1
879;907a2edc84a50f12b39394577341ea97;0;1;1;4;1;0;2;2;6;0;1;0;2;1;3;1;1;3;0;5;4;0;5;7;5;7;7;0;0;0;2;4;1;3;8;9;7;1;9;7;3;2;8;4;6;6;6;7;1;9;1;1;1;4;5;6;3;5;7;1;6;6;8;8;8;7;3;7;7;4;8;2;0;0;0;0;5;2;5
880;788ddc7fbe94ed7336602bb1b32416a9;0;1;1;2;1;0;2;2;7;0;1;0;3;5;3;2;2;3;0;3;5;0;4;3;5;3;6;1;1;1;1;5;1;5;7;6;9;8;7;8;7;3;3;3;5;6;2;8;2;6;6;8;6;7;8;8;8;8;8;8;7;5;8;6;8;8;4;8;9;5;6;1;0;0;1;0;3;9;1
881;3aa3e6f610c556654e7af720e1769238;0;1;1;5;1;0;2;2;7;0;1;1;3;3;3;1;1;3;0;2;5;0;9;9;9;8;7;0;0;0;2;8;1;5;8;9;7;3;8;9;3;3;8;6;2;1;7;4;1;9;4;3;4;3;4;7;3;6;2;8;6;7;5;9;1;2;1;7;5;8;2;1;0;0;0;0;1;5;3
882;5d0a2b99634ec0dbf3386ccb81b1921c;0;1;1;4;1;0;1;2;2;0;1;0;4;6;2;2;1;3;0;2;4;0;1;1;1;3;3;0;0;1;4;4;1;2;9;6;2;4;2;5;8;9;1;1;2;8;1;9;8;2;7;4;7;9;9;9;9;9;4;5;8;1;4;1;9;7;2;4;5;2;9;4;0;0;0;0;5;1;1
883;0300e61248ea4983797a6c0dc4f53224;1;1;1;5;1;0;1;3;7;0;2;0;3;1;1;1;1;3;0;5;5;0;4;4;4;4;6;0;0;0;6;7;1;3;5;9;3;3;5;5;5;7;7;3;4;3;4;4;2;4;5;3;4;3;3;1;2;3;9;3;6;6;3;4;5;4;3;8;8;5;5;1;0;0;0;0;3;4;5
884;773f41e2a18b9ba2c94b0141df21b2d8;0;1;1;5;1;0;2;3;7;0;1;0;5;4;3;1;1;3;0;4;5;0;9;7;9;9;4;0;0;1;4;8;1;3;9;8;9;5;9;9;6;2;6;8;4;2;9;7;4;9;8;5;9;6;7;8;7;5;6;9;8;9;8;7;4;9;1;9;9;1;9;1;0;0;0;1;3;9;2
885;e46ec92b01346e4b9c9386b8b1ee87e1;0;1;1;6;1;0;3;2;4;0;1;0;3;4;3;3;1;3;0;2;3;0;9;5;6;9;2;0;0;0;5;7;2;3;9;7;8;3;7;7;6;7;7;6;6;2;8;5;4;6;5;4;5;4;7;8;4;4;1;9;7;7;7;8;3;7;2;4;9;5;6;2;0;0;0;0;3;5;2
886;b60bd944c876c859bcbbba8653342e3c;0;1;1;6;1;0;1;2;4;0;1;3;3;3;3;1;1;3;0;4;2;0;8;5;4;9;6;0;0;0;5;7;2;3;9;9;5;3;9;6;6;8;7;7;4;1;8;7;4;9;5;3;5;5;6;7;5;5;4;9;8;6;9;8;9;7;3;7;8;6;4;3;0;0;0;0;3;5;3
887;e04d22dbc82f3d5ace8382960fafc786;0;1;1;2;1;0;1;2;2;0;1;3;3;5;2;2;1;3;0;3;3;0;7;7;7;8;5;0;0;1;1;4;1;4;5;5;4;4;9;8;4;4;3;5;5;7;6;5;4;9;5;3;5;7;8;9;7;7;2;7;9;8;2;8;3;9;6;8;7;4;7;6;0;0;0;0;3;3;1
888;3170bb3337090b1c9c80a385db1df3e2;0;4;2;2;1;0;2;2;3;0;1;0;3;6;2;2;1;3;0;2;1;0;3;2;5;4;6;0;0;0;5;4;1;2;5;4;2;4;4;4;6;5;1;4;6;9;4;7;7;5;7;4;8;8;9;5;8;8;3;3;2;2;3;4;8;7;7;4;4;2;7;6;0;0;0;0;4;2;1
889;f8f609932d3acad62ae270c618a61f85;1;1;1;2;1;0;2;2;7;0;2;0;4;3;3;2;1;3;1;5;5;0;9;4;3;4;9;0;0;0;2;8;1;5;8;9;2;4;9;7;6;2;7;3;6;1;8;6;1;9;8;4;7;3;8;8;4;5;2;9;8;7;5;9;1;8;4;5;9;6;4;1;0;0;0;0;3;7;3
890;1bf342a5aa60b9218f9dad0ef1f88d59;0;1;1;2;1;0;1;2;6;0;1;1;3;6;2;2;2;3;1;5;3;0;8;4;2;7;4;0;0;0;4;8;1;3;6;7;9;8;5;8;7;9;2;4;5;9;6;6;7;6;7;8;8;8;8;5;8;8;1;5;5;6;1;2;5;8;2;4;8;6;4;2;0;0;1;0;3;9;1
891;5086d549ea7b3d996a5ab293cbc2918b;0;4;2;1;0;0;3;2;4;0;1;3;1;3;1;3;2;3;1;5;1;0;6;6;6;4;5;0;0;1;1;8;1;1;8;6;9;6;5;2;4;2;8;3;9;3;4;2;2;5;4;6;4;7;5;3;5;6;8;3;3;5;3;6;5;8;6;5;9;5;8;7;0;0;1;0;3;8;3
892;e2dcec738d61600ef83bb5f9718ab71e;0;1;1;2;1;0;1;2;6;0;1;0;1;4;2;1;1;3;0;4;2;0;7;6;7;8;6;0;0;1;1;3;1;3;9;8;9;2;8;8;6;4;5;3;3;6;5;5;2;9;2;2;2;3;7;9;4;3;1;9;6;7;4;8;3;9;5;9;8;6;8;2;0;1;1;0;3;9;3
893;b481832fcdb9e8ddf7ea3f567f0b789d;0;1;1;4;1;0;2;3;6;0;1;0;5;5;2;1;1;3;0;2;5;0;8;4;4;8;6;1;1;0;2;9;1;5;9;7;8;9;3;9;9;4;3;5;3;8;8;9;9;8;9;9;9;8;8;9;9;7;8;9;9;9;8;1;6;9;4;9;9;8;2;1;0;0;1;1;4;9;1
894;4d9c0198ba135e15eca6cdbf6d47ae6b;0;2;1;7;1;0;2;3;3;0;1;1;5;6;2;2;2;3;0;3;4;0;7;4;5;7;3;0;0;1;1;2;3;2;8;2;8;9;2;6;8;9;1;8;3;9;8;8;8;5;9;9;9;6;7;2;8;7;8;5;7;7;8;3;8;7;4;4;7;7;3;5;0;0;1;0;2;8;1
895;8da31ba930358210646e9acb6919b1fd;0;1;1;7;1;0;1;3;6;0;1;0;5;5;3;3;3;3;0;2;5;0;9;8;8;9;6;0;0;0;5;4;3;5;9;7;9;9;6;9;9;6;6;8;1;7;9;9;9;9;9;9;9;9;9;8;9;9;8;9;9;9;7;6;4;9;3;9;9;9;3;4;0;0;1;1;2;9;1
896;c869bde1c6f17f4b2cb7392388a5b8bf;0;1;1;4;1;0;2;3;7;0;1;1;2;6;2;3;1;3;0;2;3;0;1;1;1;1;3;0;0;0;2;6;1;3;2;4;6;1;1;8;4;9;1;1;4;8;1;9;1;2;3;2;3;9;9;7;8;9;8;1;3;1;3;2;9;9;5;1;8;1;9;1;0;0;0;0;5;6;1
897;d9b96c148bc22368a358125bff25f50a;2;27;4;4;1;0;1;2;1;0;2;1;4;3;2;2;3;3;1;3;1;0;8;5;6;6;3;0;0;1;1;3;1;1;4;1;3;7;4;4;6;7;4;9;5;6;8;6;8;5;7;7;7;6;3;4;8;5;3;6;2;5;3;3;6;5;7;5;2;8;2;9;0;1;0;0;3;2;1
898;bf81e69e7b5629bd1bb7e5d26f51959c;0;1;1;5;0;1;1;1;2;0;1;1;5;6;3;2;3;2;0;4;5;0;5;1;3;6;5;0;0;1;1;8;1;3;8;6;7;9;1;9;9;9;1;8;1;8;8;9;9;5;9;9;9;9;9;9;9;9;6;5;8;7;8;1;8;9;1;4;9;6;4;6;0;0;0;0;5;8;1
899;0906d7710b7466e4c4dbaf0d5de4f96c;0;1;1;4;1;0;2;3;6;0;1;1;3;6;3;3;1;1;0;4;2;0;1;1;1;1;8;0;0;1;2;7;1;4;2;5;5;8;1;8;8;9;1;1;2;8;1;9;7;1;8;4;8;9;9;9;9;9;8;4;5;1;8;2;9;3;2;4;6;1;9;2;0;0;1;0;5;9;1
900;90f397bc10e9e6cd9164431d2c196a4e;0;4;2;4;1;0;1;3;3;0;1;1;4;2;2;2;2;3;0;4;1;0;8;7;9;8;7;0;0;1;1;3;1;2;6;6;4;7;8;5;6;7;7;8;5;7;8;7;6;9;6;6;6;7;7;8;7;6;8;7;4;7;3;9;5;6;8;3;2;8;2;8;1;1;0;0;3;1;4
901;e722b927337844e47cfd6d1a35bb9511;0;1;1;4;1;0;2;2;6;0;1;0;3;1;3;1;1;3;0;1;4;0;4;2;1;1;5;0;0;0;4;5;1;3;8;9;4;2;2;4;5;7;7;2;3;5;4;8;2;2;4;4;4;6;8;7;8;9;6;5;7;7;8;2;8;3;2;8;9;2;8;1;0;0;0;0;4;3;5
902;ec1caebd6f48262b7e10c4ee31b2b5f9;0;1;1;5;1;0;2;3;6;0;1;0;5;3;3;1;1;3;0;2;5;0;4;6;7;4;7;0;0;0;2;9;1;5;9;9;6;9;9;9;5;2;6;4;5;7;6;9;5;8;8;9;8;6;5;8;4;5;7;9;9;6;3;9;2;7;1;7;9;9;1;4;0;0;0;0;3;2;3
903;0d2a08fc72d77d2c86794079c31fd579;0;5;2;4;1;0;2;2;2;0;1;0;2;4;1;2;1;3;0;4;1;0;4;5;7;3;3;0;0;0;2;3;1;1;6;5;6;1;3;3;4;1;3;4;7;4;4;3;4;4;1;1;1;7;6;6;5;7;3;4;5;4;1;7;7;7;7;8;8;1;9;7;0;0;0;0;4;2;1
904;02b2b25eb1df26d0c517879d0a607442;0;1;1;2;1;0;2;2;7;0;1;1;4;6;2;2;1;3;1;3;5;0;1;1;1;2;7;0;0;1;1;4;1;3;1;5;1;5;3;5;6;8;1;1;4;9;1;9;2;1;8;5;7;9;9;4;8;9;5;3;5;1;5;2;9;9;3;4;7;2;8;2;0;0;0;0;5;4;1
905;ec0fc9b441b78bd0da19b676ae077588;0;1;1;1;0;0;2;2;6;0;1;5;1;2;1;2;1;3;0;4;1;0;7;8;7;6;8;0;0;1;1;2;1;2;6;9;9;2;4;5;4;1;9;4;9;4;8;4;2;8;2;2;2;3;4;4;2;3;1;4;5;6;2;9;5;8;1;3;9;4;9;3;0;0;1;0;3;6;4
906;29680fc3709ed91939adb49c3861da2a;0;1;1;4;1;0;2;2;7;0;1;0;2;6;2;2;1;3;0;2;3;0;1;1;2;1;2;0;0;1;2;5;1;5;7;4;5;1;2;6;4;9;1;1;3;8;1;9;1;6;3;2;3;9;9;5;8;9;5;1;3;3;5;2;9;9;1;4;9;1;9;1;0;0;0;0;5;8;1
907;ebf299890fa43d5f1e57441495fe34d4;0;1;1;4;1;0;1;3;6;0;1;0;3;6;2;2;3;3;0;2;2;0;1;1;2;1;7;0;0;1;2;3;1;3;1;3;3;8;1;4;9;9;1;1;2;9;1;9;9;5;8;8;9;9;9;8;9;9;7;8;5;1;3;2;9;9;2;4;6;4;9;3;0;0;1;1;5;9;1
908;114fdc309bfc3f38e88b6c0d10e52f81;0;1;1;2;1;0;1;2;6;0;1;0;4;2;2;1;1;3;0;2;3;0;8;8;7;9;7;0;0;1;1;3;1;3;7;7;4;3;8;8;3;3;6;5;3;6;9;4;2;9;4;3;4;4;3;6;2;3;6;8;7;5;6;9;3;5;1;6;5;7;4;2;0;1;0;0;3;1;4
909;b1a5a4dfdec0436540546e77e553b1a0;0;1;1;4;1;0;1;3;6;0;1;0;1;3;3;2;1;3;0;4;1;0;5;7;5;6;9;0;0;1;1;4;1;3;4;9;6;2;8;8;5;2;9;3;6;3;4;4;1;9;1;2;1;4;6;8;2;4;2;5;6;4;5;9;6;5;1;5;3;3;8;3;0;0;0;0;3;6;3
910;d9e452f9b0f537c62422b8812db3063d;0;6;2;3;0;0;3;2;4;0;1;5;2;1;2;3;3;3;0;3;1;0;3;5;6;4;1;0;0;1;1;1;1;2;4;5;4;5;6;3;3;2;5;4;8;1;4;4;2;6;1;5;1;9;7;7;7;9;4;1;3;3;4;8;7;7;6;3;7;4;6;7;0;0;0;0;2;5;1
911;7d49d6eab9a32d58c8ff89441e9e6e26;0;1;1;5;1;0;2;2;2;0;1;1;3;5;3;2;1;3;1;4;3;0;3;2;5;5;4;0;0;1;1;8;1;5;8;8;4;4;2;9;8;7;3;5;3;2;2;7;8;5;6;3;7;8;8;9;8;7;9;8;9;5;9;7;8;9;2;8;9;2;8;3;0;0;1;0;3;8;1
912;5caff16c506e31a2297fd56e8579fca7;0;1;1;4;1;0;2;2;6;0;1;0;5;3;3;3;4;3;0;4;5;1;9;7;9;9;7;0;0;1;2;3;1;4;9;7;7;9;2;9;9;8;6;4;1;3;9;9;9;9;9;9;9;3;8;8;8;3;4;9;9;9;7;3;8;5;5;2;8;9;1;5;0;0;1;0;3;9;3
913;1537db27abc74f65aa41b5d9d96efeed;0;1;1;4;1;0;2;2;6;0;1;0;4;6;3;2;4;1;0;5;3;0;2;1;1;2;5;0;0;1;1;7;1;3;8;5;8;9;1;8;9;8;1;1;3;9;6;9;9;1;8;9;8;9;9;8;9;9;9;4;6;7;9;1;9;9;1;4;9;6;4;3;0;0;1;0;5;9;1
914;3e5c6b11d2194e8cbce63a3413157d6e;0;1;1;3;1;0;2;2;6;0;1;1;4;5;2;2;3;3;0;4;2;0;8;5;8;8;4;0;0;0;2;5;1;4;8;6;8;8;4;7;9;7;2;2;3;7;6;9;7;5;8;8;8;8;8;8;8;8;6;9;9;7;5;3;7;9;2;8;9;8;4;3;0;0;1;1;3;8;1
915;cc81a80e9e585a29b0b0b32de2e8df12;0;1;1;3;1;0;2;2;7;0;1;0;3;2;1;2;4;3;0;5;2;0;4;3;6;5;1;0;0;0;2;3;1;2;8;8;7;8;4;6;9;8;6;3;4;5;4;7;4;5;5;8;6;8;8;5;7;7;1;8;5;5;1;4;8;7;1;3;9;7;3;3;0;0;1;0;4;9;2
916;8bd64b5fc11a28e0a43b596a4c5e1b88;1;1;1;6;1;0;3;1;3;0;2;1;3;4;3;2;1;3;0;4;2;0;8;5;8;7;9;0;0;1;1;7;2;3;7;9;1;4;9;6;6;3;5;9;1;6;8;7;7;8;6;4;7;5;7;7;6;6;4;7;7;8;4;8;3;7;2;8;7;6;7;4;0;0;1;0;4;4;2
917;eff505ab1b304f2610f117c16c0c66f5;0;5;2;3;1;0;2;2;7;0;1;0;3;1;2;1;1;3;0;2;1;0;3;2;2;3;1;0;0;0;2;4;1;2;4;5;1;2;8;6;2;4;6;2;5;3;2;3;1;4;3;2;3;8;8;8;6;8;5;3;3;2;5;9;3;8;2;8;9;3;7;2;0;0;0;0;3;1;1
918;748e984b82b39bc1a5964154ec97c27b;0;2;1;2;1;0;2;2;3;0;1;1;3;4;3;1;2;3;1;3;2;0;8;2;9;8;6;0;0;1;1;3;1;3;7;7;8;7;5;9;7;8;3;7;1;8;8;8;6;6;6;7;7;8;8;9;9;8;2;8;7;7;2;4;6;9;1;9;8;5;5;4;0;0;1;0;4;8;2
919;c956ad665233a5d4903bc8eac5fd9228;0;6;2;3;0;0;2;2;3;0;1;3;1;4;1;3;2;3;0;3;1;0;3;5;7;3;2;0;0;0;4;1;1;1;4;2;4;6;5;3;4;4;5;5;6;6;3;4;4;5;2;5;3;7;6;5;6;8;3;2;3;2;1;6;8;9;7;4;7;2;8;8;0;0;0;0;4;6;1
920;083b9bb5a0c3da81fc12e787ca0cd36d;0;4;2;2;1;0;2;2;3;0;1;1;3;5;2;2;2;3;0;3;1;0;5;5;6;4;5;0;0;1;3;1;1;2;4;2;6;8;4;5;5;4;2;5;5;9;3;5;4;6;7;7;6;8;8;8;7;8;3;7;5;3;4;6;9;8;8;8;7;6;9;7;0;0;0;0;4;6;1
921;ed606d3c489238963a536c6b2cb787ef;0;1;1;2;1;1;2;2;3;0;1;1;4;4;2;3;2;3;0;3;2;0;8;7;9;8;5;1;2;1;1;1;1;3;7;5;4;8;6;9;9;8;3;7;2;7;8;9;8;6;8;8;8;8;8;9;9;8;7;9;8;7;3;6;8;6;4;4;7;7;3;5;0;0;1;1;5;5;1
922;37d08767fed3f784693a0394ca2613d5;0;1;1;2;1;0;3;2;3;0;1;2;3;6;2;4;2;1;0;3;2;0;1;1;1;1;4;0;0;1;1;1;1;2;2;3;9;8;1;4;9;9;2;3;2;9;1;9;7;1;8;8;8;9;9;4;9;9;8;4;5;1;3;1;9;8;1;2;6;2;8;5;0;0;1;0;5;9;1
923;82d45937d7c4b664c52d7763a5300804;1;1;1;2;1;0;1;2;3;0;2;0;3;4;3;1;1;3;0;5;4;0;9;6;9;9;9;0;0;0;5;8;1;2;6;8;8;4;9;8;7;2;7;9;1;8;7;4;4;8;5;3;2;7;7;8;7;5;4;9;7;7;2;8;3;8;1;9;9;6;8;7;0;0;1;0;4;3;3
924;829c1e1a00d6615cff2db3cb38215be7;0;1;1;2;1;0;1;2;3;0;1;0;4;5;2;3;1;3;1;2;4;1;4;2;5;4;3;0;0;1;1;6;1;3;9;4;3;4;2;7;9;8;2;4;3;9;5;9;7;3;6;4;6;9;9;7;9;8;5;8;9;5;5;3;9;9;3;5;9;2;8;3;0;0;1;1;3;2;1
925;293517e83afebc852f4c26997bb904f7;0;2;1;4;1;0;1;2;3;0;1;0;4;3;3;1;2;3;1;2;4;0;8;8;9;7;8;0;0;1;2;2;1;3;8;8;1;7;3;5;9;7;6;6;3;7;7;8;7;8;8;7;8;7;7;8;7;7;2;8;9;9;1;2;8;8;4;7;7;9;5;4;0;1;1;0;5;9;3
926;4ed0fcb6b11c6312e6528b1364049200;1;10;2;2;0;0;2;2;3;0;2;2;1;2;1;3;2;3;0;3;1;0;7;8;9;8;2;0;0;1;1;1;1;1;7;1;9;6;6;3;5;1;8;7;9;6;8;2;2;8;3;6;3;5;5;5;4;5;2;3;1;5;1;9;4;3;9;1;5;7;3;9;1;0;0;0;1;5;2
927;b0209d64f8ad3caa82ef1eef0c57b116;0;4;2;4;1;0;2;3;3;0;1;4;3;4;2;2;3;3;0;3;1;0;7;6;8;7;7;0;0;1;3;3;1;2;4;4;6;8;6;5;5;5;3;7;5;8;6;6;6;7;4;7;4;6;5;7;6;7;6;7;4;3;6;7;7;6;7;8;5;7;8;7;1;0;0;0;4;4;3
928;0f741d2be1e62e00ac6637e1ed6d2bbf;0;1;1;4;1;0;1;2;3;0;1;0;4;5;2;2;1;3;0;2;4;0;9;7;8;9;4;0;0;1;1;6;1;3;9;6;7;4;6;9;9;7;2;9;3;8;9;9;9;8;8;9;8;8;8;9;9;8;6;9;9;7;6;7;7;9;1;9;9;9;7;4;0;0;1;1;3;1;1
929;bd379273fa6bbaf3bb281e22b25fdf9d;0;1;1;5;1;0;2;3;3;0;1;2;4;5;3;3;3;3;0;2;2;0;6;4;8;4;2;1;2;1;1;3;1;4;9;4;7;8;3;8;9;7;3;6;2;7;7;8;9;4;8;9;8;8;8;6;9;5;2;9;9;7;1;2;8;9;4;5;9;5;5;6;0;0;1;1;4;8;1
930;f9eb6b867299a9e1c2e5eb573a477c75;0;1;1;2;0;0;1;2;7;0;1;0;4;6;2;2;1;3;0;2;4;0;2;1;2;2;5;0;0;0;4;3;1;4;3;4;1;4;5;6;3;7;1;1;4;9;2;7;2;3;7;5;6;9;8;6;8;9;6;3;5;2;6;4;7;7;4;4;8;2;8;2;0;0;0;0;4;2;1
